../Data/synth_sets/synth_set_44_Fahrrad_trip_lengths.csv: C 2.96083 28.1565 -717.997 0.0430257 3.43794e-31
../Data/synth_sets/synth_set_45_Fahrrad_trip_lengths.csv: C 3.11041 30.256 -537.765 0.0426748 1.08644e-30
../Data/synth_sets/synth_set_46_Fahrrad_trip_lengths.csv: C 3.83629 37.7806 -346.885 0.0530358 0
../Data/synth_sets/synth_set_47_Fahrrad_trip_lengths.csv: C 3.04489 30.5314 -628.865 0.0278031 2.84827e-13
../Data/synth_sets/synth_set_48_Fahrrad_trip_lengths.csv: C 3.27388 26.468 -759.374 0.0388199 1.80647e-25
../Data/synth_sets/synth_set_49_Fahrrad_trip_lengths.csv: C 3.47441 32.6596 -529.909 0.0517016 0
../Data/synth_sets/synth_set_50_Fahrrad_trip_lengths.csv: C 3.10116 27.4667 -772.865 0.0281089 1.48067e-13
../Data/synth_sets/synth_set_51_Fahrrad_trip_lengths.csv: C 3.00483 25.48 -836.514 0.0470306 3.48782e-37
../Data/synth_sets/synth_set_52_Fahrrad_trip_lengths.csv: C 2.94789 31.9568 -590.609 0.047162 2.17156e-37
../Data/synth_sets/synth_set_53_Fahrrad_trip_lengths.csv: C 3.23796 28.1725 -736.229 0.0564636 0
../Data/synth_sets/synth_set_54_Fahrrad_trip_lengths.csv: C 2.94963 25.48 -910.547 0.0401347 3.41238e-27
../Data/synth_sets/synth_set_55_Fahrrad_trip_lengths.csv: C 3.0318 29.1594 -619.249 0.0312605 1.15056e-16
../Data/synth_sets/synth_set_56_Fahrrad_trip_lengths.csv: C 3.2779 27.9679 -710.425 0.040687 6.164e-28
../Data/synth_sets/synth_set_57_Fahrrad_trip_lengths.csv: C 2.91653 27.5576 -636.507 0.0249903 8.36323e-11
../Data/synth_sets/synth_set_58_Fahrrad_trip_lengths.csv: C 3.30766 27.7931 -702.018 0.0340676 1.03123e-19
../Data/synth_sets/synth_set_59_Fahrrad_trip_lengths.csv: C 3.25271 26.5029 -844.351 0.0377348 4.33886e-24
../Data/synth_sets/synth_set_60_Fahrrad_trip_lengths.csv: C 3.34623 26.6052 -767.048 0.034621 2.40763e-20
../Data/synth_sets/synth_set_61_Fahrrad_trip_lengths.csv: C 3.19626 28.0783 -684.609 0.0487629 6.09171e-40
../Data/synth_sets/synth_set_62_Fahrrad_trip_lengths.csv: C 2.96367 37.8451 -339.563 0.0361332 4.01323e-22
../Data/synth_sets/synth_set_63_Fahrrad_trip_lengths.csv: C 3.13266 40.8188 -362.495 0.0394303 2.91384e-26
../Data/synth_sets/synth_set_64_Fahrrad_trip_lengths.csv: C 3.48608 36.4584 -433.297 0.0483761 2.56531e-39
../Data/synth_sets/synth_set_65_Fahrrad_trip_lengths.csv: C 3.23943 29.6456 -721.305 0.0254062 3.7505e-11
../Data/synth_sets/synth_set_66_Fahrrad_trip_lengths.csv: C 3.10195 34.3241 -426.873 0.0390084 1.03052e-25
../Data/synth_sets/synth_set_67_Fahrrad_trip_lengths.csv: C 3.39683 27.6507 -675.976 0.0414232 6.09966e-29
../Data/synth_sets/synth_set_68_Fahrrad_trip_lengths.csv: C 2.99444 26.6699 -888.521 0.0237979 7.74783e-10
../Data/synth_sets/synth_set_69_Fahrrad_trip_lengths.csv: C 2.94815 32.667 -480.94 0.0596518 0
../Data/synth_sets/synth_set_70_Fahrrad_trip_lengths.csv: C 3.3011 26.4636 -674.59 0.0386192 3.2749e-25
../Data/synth_sets/synth_set_71_Fahrrad_trip_lengths.csv: C 3.15448 26.9378 -674.332 0.0385348 4.2013e-25
../Data/synth_sets/synth_set_72_Fahrrad_trip_lengths.csv: C 3.47862 27.1009 -804.608 0.0372583 1.70335e-23
../Data/synth_sets/synth_set_73_Fahrrad_trip_lengths.csv: C 3.26664 28.2183 -800.496 0.0372882 1.5641e-23
../Data/synth_sets/synth_set_74_Fahrrad_trip_lengths.csv: C 3.36376 26.52 -795.025 0.0520899 0
../Data/synth_sets/synth_set_75_Fahrrad_trip_lengths.csv: C 3.07444 37.871 -434.268 0.0357276 1.22446e-21
