"x.values" "ccdf"
"64" 6.4 0.477619463673634
"65" 6.5 0.477384232811345
"66" 6.6 0.477384232811345
"67" 6.7 0.441393910881108
"68" 6.8 0.44112507560992
"69" 6.9 0.440889844747631
"70" 7 0.440755427112037
"71" 7.1 0.440284965387459
"72" 7.2 0.437260568586599
"73" 7.3 0.437092546542106
"74" 7.4 0.436991733315411
"75" 7.5 0.436554875999731
"76" 7.6 0.39848108071779
"77" 7.7 0.398447476308892
"78" 7.8 0.398313058673298
"79" 7.9 0.397808992539821
"80" 8 0.397708179313126
"81" 8.1 0.395523892734727
"82" 8.2 0.39545668391693
"83" 8.3 0.395322266281336
"84" 8.4 0.395288661872438
"85" 8.5 0.395120639827945
"86" 8.6 0.381309227770684
"87" 8.7 0.381242018952887
"88" 8.8 0.38117481013509
"89" 8.9 0.381006788090598
"90" 9 0.380939579272801
"91" 9.1 0.380065864641441
"92" 9.2 0.379830633779152
"93" 9.3 0.379595402916863
"94" 9.4 0.379460985281269
"95" 9.5 0.333322131863701
"96" 9.6 0.333322131863701
"97" 9.7 0.33312050541031
"98" 9.8 0.332918878956919
"99" 9.9 0.332918878956919
"100" 10 0.331977955507763
"101" 10.1 0.331675515827677
"102" 10.2 0.331641911418778
"103" 10.3 0.331574702600981
"104" 10.4 0.331574702600981
"105" 10.5 0.318502587539485
"106" 10.6 0.318502587539485
"107" 10.7 0.318435378721688
"108" 10.8 0.318435378721688
"109" 10.9 0.318334565494993
"110" 11 0.317830499361516
"111" 11.1 0.317830499361516
"112" 11.2 0.317796894952618
"113" 11.3 0.317763290543719
"114" 11.4 0.292324753007595
"115" 11.5 0.292190335372001
"116" 11.6 0.292156730963102
"117" 11.7 0.29198870891861
"118" 11.8 0.291820686874118
"119" 11.9 0.290980576651657
"120" 12 0.290812554607164
"121" 12.1 0.290577323744875
"122" 12.2 0.29047651051818
"123" 12.3 0.29047651051818
"124" 12.4 0.280865649573224
"125" 12.5 0.280865649573224
"126" 12.6 0.280764836346529
"127" 12.7 0.280697627528732
"128" 12.8 0.280630418710935
"129" 12.9 0.280227165804154
"130" 13 0.280227165804154
"131" 13.1 0.280059143759661
"132" 13.2 0.279991934941864
"133" 13.3 0.279991934941864
"134" 13.4 0.272027690032932
"135" 13.5 0.272027690032932
"136" 13.6 0.271960481215135
"137" 13.7 0.271926876806237
"138" 13.8 0.271590832717252
"139" 13.9 0.271590832717252
"140" 14 0.271590832717252
"141" 14.1 0.271321997446065
"142" 14.2 0.271321997446065
"143" 14.3 0.234928422609046
"144" 14.4 0.234928422609046
"145" 14.5 0.234894818200148
"146" 14.6 0.234827609382351
"147" 14.7 0.234827609382351
"148" 14.8 0.234558774111163
"149" 14.9 0.234491565293366
"150" 15 0.234491565293366
"151" 15.1 0.234491565293366
"152" 15.2 0.226695342428927
"153" 15.3 0.226695342428927
"154" 15.4 0.226695342428927
"155" 15.5 0.226594529202231
"156" 15.6 0.226594529202231
"157" 15.7 0.226392902748841
"158" 15.8 0.226392902748841
"159" 15.9 0.226392902748841
"160" 16 0.226392902748841
"161" 16.1 0.226292089522145
"162" 16.2 0.218227031386518
"163" 16.3 0.218193426977619
"164" 16.4 0.218193426977619
"165" 16.5 0.217924591706432
"166" 16.6 0.217857382888635
"167" 16.7 0.217386921164057
"168" 16.8 0.217252503528463
"169" 16.9 0.217252503528463
"170" 17 0.217252503528463
"171" 17.1 0.217185294710666
"172" 17.2 0.207003158814436
"173" 17.3 0.206969554405538
"174" 17.4 0.206969554405538
"175" 17.5 0.206902345587741
"176" 17.6 0.20670071913435
"177" 17.7 0.206667114725452
"178" 17.8 0.206667114725452
"179" 17.9 0.206667114725452
"180" 18 0.206667114725452
"181" 18.1 0.203138651791115
"182" 18.2 0.203071442973318
"183" 18.3 0.203071442973318
"184" 18.4 0.203071442973318
"185" 18.5 0.203071442973318
"186" 18.6 0.203004234155521
"187" 18.7 0.202970629746623
"188" 18.8 0.202970629746623
"189" 18.9 0.202970629746623
"190" 19 0.172894683782512
"191" 19.1 0.172894683782512
"192" 19.2 0.172894683782512
"193" 19.3 0.172894683782512
"194" 19.4 0.172894683782512
"195" 19.5 0.172760266146919
"196" 19.6 0.17272666173802
"197" 19.7 0.172693057329122
"198" 19.8 0.172659452920223
"199" 19.9 0.172625848511325
"200" 20 0.169601451710464
"201" 20.1 0.169567847301566
"202" 20.2 0.169567847301566
"203" 20.3 0.169567847301566
"204" 20.4 0.169567847301566
"205" 20.5 0.169399825257074
"206" 20.6 0.169366220848175
"207" 20.7 0.169366220848175
"208" 20.8 0.169366220848175
"209" 20.9 0.164090328651119
"210" 21 0.164056724242221
"211" 21.1 0.164023119833322
"212" 21.2 0.163989515424424
"213" 21.3 0.163989515424424
"214" 21.4 0.163720680153236
"215" 21.5 0.163720680153236
"216" 21.6 0.163720680153236
"217" 21.7 0.163720680153236
"218" 21.8 0.163720680153236
"219" 21.9 0.159856173129915
"220" 22 0.159822568721016
"221" 22.1 0.159822568721016
"222" 22.2 0.159822568721016
"223" 22.3 0.159788964312118
"224" 22.4 0.159721755494321
"225" 22.5 0.159721755494321
"226" 22.6 0.159654546676524
"227" 22.7 0.159587337858727
"228" 22.8 0.156697358693461
"229" 22.9 0.156697358693461
"230" 23 0.156697358693461
"231" 23.1 0.156697358693461
"232" 23.2 0.156697358693461
"233" 23.3 0.156663754284562
"234" 23.4 0.156630149875664
"235" 23.5 0.156596545466765
"236" 23.6 0.156596545466765
"237" 23.7 0.156596545466765
"238" 23.8 0.135660998723032
"239" 23.9 0.135627394314134
"240" 24 0.135627394314134
"241" 24.1 0.135627394314134
"242" 24.2 0.135593789905236
"243" 24.3 0.135560185496337
"244" 24.4 0.13549297667854
"245" 24.5 0.13549297667854
"246" 24.6 0.135459372269642
"247" 24.7 0.135459372269642
"248" 24.8 0.132502184286578
"249" 24.9 0.132502184286578
"250" 25 0.132434975468781
"251" 25.1 0.132401371059883
"252" 25.2 0.132367766650985
"253" 25.3 0.132367766650985
"254" 25.4 0.132300557833188
"255" 25.5 0.132300557833188
"256" 25.6 0.132266953424289
"257" 25.7 0.129544996303515
"258" 25.8 0.129544996303515
"259" 25.9 0.129511391894617
"260" 26 0.129511391894617
"261" 26.1 0.129511391894617
"262" 26.2 0.12944418307682
"263" 26.3 0.129309765441226
"264" 26.4 0.129309765441226
"265" 26.5 0.129276161032327
"266" 26.6 0.129276161032327
"267" 26.7 0.12598292896028
"268" 26.8 0.125915720142483
"269" 26.9 0.125915720142483
"270" 27 0.125848511324686
"271" 27.1 0.125579676053498
"272" 27.2 0.125579676053498
"273" 27.3 0.125579676053498
"274" 27.4 0.125579676053498
"275" 27.5 0.125579676053498
"276" 27.6 0.12467235701324
"277" 27.7 0.12467235701324
"278" 27.8 0.12467235701324
"279" 27.9 0.12467235701324
"280" 28 0.124638752604342
"281" 28.1 0.124605148195443
"282" 28.2 0.124605148195443
"283" 28.3 0.124571543786545
"284" 28.4 0.124470730559849
"285" 28.5 0.106223536527992
"286" 28.6 0.106223536527992
"287" 28.7 0.106122723301297
"288" 28.8 0.106122723301297
"289" 28.9 0.106122723301297
"290" 29 0.105954701256805
"291" 29.1 0.105954701256805
"292" 29.2 0.105954701256805
"293" 29.3 0.105753074803414
"294" 29.4 0.105753074803414
"295" 29.5 0.105080986625445
"296" 29.6 0.105080986625445
"297" 29.7 0.105080986625445
"298" 29.8 0.105080986625445
"299" 29.9 0.105080986625445
"300" 30 0.105080986625445
"301" 30.1 0.105080986625445
"302" 30.2 0.105080986625445
"303" 30.3 0.105080986625445
"304" 30.4 0.102896700047046
"305" 30.5 0.102896700047046
"306" 30.6 0.102896700047046
"307" 30.7 0.102896700047046
"308" 30.8 0.102896700047046
"309" 30.9 0.102863095638148
"310" 31 0.102863095638148
"311" 31.1 0.102762282411452
